text,sarcasm_label
my last final today then straight to my surgeons #whatagoodweek,1
why can't i (you) retweet my (your) own tweets? this is an important issue that needs to be resolved!,1
<-video $ #smartphone can pay you to post!||#iphone #samsung #s4 #s3 #ipad #tablet #mlm|start@,0
this time last year...shiid was hella funny...unforgettable #khwaaaa,0
"first final of the day done, only three more to go. #greatscheduling #incaseyoucanttell",1
@user is this a new/recent release?,0
sweet jeebus! mt @user cryosat & jason-[NUM] confirm very high to phenomenal seas generated by north atlantic low,0
nerd #piccollage having a bit of fun with georgia #nerd#chistmas #sillybilly @ chilling on my comfy...,0
@user thank god for kanye giving these unknowns some help.,1
"danniella westbrook went to a food bank she should have gone to iceland, oh yeah she fucked that up too #freedomofspeech",1
"the best love is the kind that awakens the soul, and makes us reach for more...💖",0
"i often worry that wealth doesn't have enough influence in society, so pleased to see this being addressed",1
"@user yes ara i am not, and you know that. hahaha 🙊 😂",1
i can't wait to see how many pairs of beats headphones show up at the gym after christmas,1
@user yeah this happens to me every time i want to like a video :(,0
<< don't know how this didn't get to number [NUM]! #accounting #absolutetosh,1
... can#do#no#more#not#usually#a#quitter#only#so#much#can#be#thrown#at#me!,0
"i actually just started crying while brushing my teeth due to lack of sleep, stress and test anxiety. today's gonna be a good one... #not",1
#ukartistonly @user present. #ukuntoldstory #mixtape #geton #ducmg,0
taylor wrote a nasty note on my car today. #we #are #friends,0
@user just wait till cleveland comes again! #sarcasm,1
we may be some time. #hibernot #not,0
a burned tongue is a lovely way to start the day #sarcasm #ouch,1
staying #casual #monday #funday #ootd #fashion #style #allyouneedisstyle #todayimwearing,1
why does my tongue feel it necessary to try and touch the high speed tool my dentist has put in my mouth?,0
"so ally mccoist hands his notice in and gets a pay rise,he really has rangers best interests at heart",1
people who lie to me really help with my trust issues #twittereantaboutlife,1
group message with bbc to start off my morning thanks hannah :-),1
marked as to-read: becassine pendant la grande guerre by caumery,0
more than word just in this selfie .. the egyptian legends. |#bestselfie2014 |,0
my boy has another cold and spent the night coughing and sneezing all over me #sexy,1
i'm pretty sure this bad boy is worth at least [NUM] stokes per round! #dreamon @ [NUM] miranda place,1
so glad to be off work,0
my glasses are blinding me.,1
oversleeping is the bestttt.,1
@user tells someone to spell correctly while completely fucking up his tweet,1
people never change and that's that,0
d-[NUM] test first day ✌️✌️ #read #book #งวย [NUM] #doing #home #work =_=,1
last day of sewing selfie! #fashionmajor #rough #sewing #weresogood @user,1
"> @user cell phone accessories: accessory kits, audio adapters, batteries, bluetooth speakers,",0
hardest parking i've probably ever done! #screwyousmallparkinglot,0
porygon2 are found in the [URL] com wild. #firemen follow @user #paint,0
i just loveee bein short and having my sweatpants go all the way under my feet its so fun... 💩,1
"hello wednesday! by the way it's december [NUM], [NUM] at [NUM]:15pm! (just a random information)",0
"is your internet a bit slow today? blame a thick, wet, cable:",0
"2am on christmas day, and we're heating up pizza and breadsticks. #theboysarebackintown",0
photo: cheers! #vodka #mother #energy #drink #tipsy #on #one #drink #cadbury #alcoholic #friday...,1
have you lost your zing? working too hard? check out my latest quickie: #habitually #internetmarketnewbie,0
#succes #it #is #about #what #we #see #if #we just #keep #hope #and #never #give #up #success #is...,0
@user i thought it funny ;p,0
#notcies #eu juncker receives birthday surprise: one million signatures opposing ttip and ceta,0
"@user was stunning today, wasn't it?",0
god bless whoever came up with the idea of making coloureds bruh..not cape colourds thou,0
"tomorrow's afternoon #nfl sked in #panamacity area: wecp 12p #kcvspit, [NUM]:25p #indvsdal; wpgx 12p #atlvsno.",0
working on my birthday #yay #sucks,1
@user that's the easy part. giving my man money to go grab all mine tomorrow morning can't be dealing with town to stressfull,0
because learning for the finals is fucking amazing.,1
@user ooooo touching myself to odb he is the greatest giants player to ever play the game... screw that the best player ever!!,1
doesn't convey what i want though. #twitterproblemsforme,0
just got the message i need to start working at another location. brilliant! now rushing towards second location. oh god i hate mondays,1
there's a million trillion things i'd rather rather do profound lyrics big sean. profound. #worstsongever,1
@user actually i believe henry is undefeated on turf in @user,1
@user yeah not to bad been asleep most of it my backs been playing up so been on strong painkillers that knock me out 🙈,0
@user |we live in a world where even the neighbors look alien.,0
@user we get it right for business the trickle down fairy will do the rest #not,1
go get it you broke ass bitches. my fault,0
"loooooool rt @user monday is done, friday is around the corner",0
taking over the mansion with the mexicans @user,1
"@user wow, so now things are going to change? never heard that before from the opposition. please vote, it works so well",1
@user just realised we missed it too. in the middle of a tech troubleshooting mission to get an article on madiba up on the site. #irony,1
fuck getting a flat tire and my car dying coming home from work at 5am. thanks god for my friends. great way to end/start my day,1
home finally! what a way to start the christmas break!!! 👍👌,0
just got yelled at by proxy. it's going to be an excellent day. #sarcasm,1
"@user they were probably, contracted to work for free.",1
@user #thingsbetterthantitansjags napalm hotwings #bigjoefavorite love the show #keep it real,1
"good job @user same-sex marriage harms free speech, new ontario judge wrote in [NUM]",1
nobody can deny this. #career #gita such a #profound word.,0
i love seeing what you guys got,1
i come up with some ridiculous scenarios in my head 💭,0
packers fans on twitter are on full meltdown mode... r. e. l. a. x.,0
#wow #crazykids can fix this. #outofcontrolkids #drphi...,0
#teenanalcasting #virgin virgin ] cute teenage virgin playing in her hotel room in tight blue gstring underwear!,0
incredible. rt @user the red sox have an agreement with justin masterson.,0
whooo!!! god i love my team. #dcrising #wizrockets,0
i am so happy that thad (the lead multiplayer designer for hardline) followed me xd,0
yay! more worthless windows [NUM].[NUM] updates. computer still never sleeps/hibernates on its own. #fixit #fail #microsoft,1
@user we don't have a good enough singles depth atm to even account for doubles the problem has never been doubles always singles,0
"my grandma gulping her hot coco loudly and my mom goes: ""you gulping over there?"" my grandma: ""no i'm queefing"" #haha",1
why everything must b turned into a disaster to avenge another disaster?what's so gratifying in forgetting tht we all are humans/pakistanis?,0
3rdeye brand has designed the accessory for your easy to carry and comfortable,0
"hey @user some of your geeky/nerdy followers need #sarcasm marker on posts like that. otherwise, they'll start doing exactly the same :)",0
"@user yeah. so as you can see, i have great success with the ladies! and i'm totally excited for having sex some more!",1
testing water temperatures #excitingtimes #not,1
"@user not you, you're on pain medications 😂",0
looking forward to new year :d,0
@user really showing me the fastest lte around #speedtest,1
love being able to be comfortable in my own room😃👍,1
@user by definition placing money on the outcome of anything is gambling! choosing to deny this is self delusion,0
it #has been #seen [URL] com since. parados by #monstermmorpg #bean,0
@user all the best [NUM],0
never has an #australia been more dependant on govt money than we are now #sad #socialism #unrealistic people we spend more than we earn...,0
"wallahi speaking to an unbeliever is bid'a, let alone wishing him/her a happy celebration.",1
wow i love school,1
even getting cooked breakfast.. hes defo up to something 😕😮😆😆,0
"mike smith and brian hoyer walk into a bar. they sit down and at the same time say ""i told you it wasn't all my fault"" #coyotes #browns",0
