text,emotion_label,sarcasm_label
Aww . ___ . I love how other people tell my baby things that I havent .,5,-1
It 's my girlfriend . I guess she 's playing the army game .,5,-1
The Government resolutely refused to comment until in January 1978 we suddenly heard that an exasperated Lord Rosebery had broken off the sale and given Sotheby ' s the go-ahead to auction the contents in May .,0,-1
@USER @USER @USER @USER i also try to select my seat as a window seat where somebody has already selected the aisle .,3,-1
"Volgende ronde : een dj-draai / scratchtafel . Beginnen , en maar zien wat ontstaat ... Eerst lp 's in de verf ( pizzaonderkanten )",7,-1
It was in the evening when I heard that my girl went to Zambia and that she would never come back .,5,-1
"Well , I did n't think so at first . But as we started talking , I found him extremely funny and witty . I could n't stop laughing at his jokes ! And we have so much in common . We like the same team , music , and most amazingly , we both love Chinese food ! I have the feeling that we are going to be great friends .",4,-1
@USER hey man back off pal ! ! ! Haha,5,-1
@USER I still want to come to the iron bowl with youuuu . #rolltide we are being separated yet again .,5,-1
"Nose como puedo decirle a una persona "" oh God iloveyou y al otro dia decirle .. Killyourself fucking biatch """,7,-1
Of course ... here you are . I 'm sorry the pajamas did n't work out for you .,5,-1
I think they call this ... Um ... Venting ...,2,-1
I 'm not doing my Grammar and Comp paper again . #procrastinationisawesome,7,-1
Yeahhhhh LE contrat que j'attendais depuis 3 mois est arrivé ! ! ! La question c'est #ebookmychristmas ou pas ...,7,-1
@USER I hear ya . My wife is the same way . For I 'm gonna be in Cali for under 24 hours,2,-1
At the tender age of eleven a friend and I left a party and proceeded to walk through dark and secluded streets of a bad neighborhood to find a telephone ( recent spate of Horror Movie watching had occurred ) .,2,-1
dam man I am mad losing my call of duty skills bro !,5,-1
Vol verwachting klopt mijn hart ( nog een aantal uren ) ... #sinterklaas #familie,7,-1
"I shrug my shoulders , for no matter how mad he gets , he ca n't duff me in , he ' s stuck in bed , which is his hard cheese .",0,-1
Just found some money hiding in my purse #delight #otthappiness ? ! ?,3,-1
@USER absolute disgrace to world football ! No idea ! In it for the money not the love of the game ! Racism talks are a joke,1,-1
I have found some biscuits on my window sill . Hooray !,3,-1
"When we were in high school a few guys sometimes provoked a friend of mine . They called her a pig and then grunted . This irritated most of the girls . Once , one of the girls got angry at my friend and said something nasty and this made me terribly angry .",0,-1
"So my twin brother is out with some girl named Azizah , while im here at home with bibik ..",3,-1
I might not be able to do anything tomorrow or the rest of this weekend,5,-1
Let 's go in to wait for them .,4,-1
is waking up and realising your not as hangover as you thought you would be and running a fast 12km even found my #chirunning,3,-1
"Poor @USER , she needs sleep so bad .",5,-1
@USER He smiled so big back at me ! My heart was filled with,3,-1
Taken my mom and my gurl to a fine dinning restaurant next week ..,7,-1
"Sorry to hear that , I was really looking forward to spending some more time with you , I really enjoyed our last chat .",5,-1
I was in the library of medical psychology and walked into the wrong direction . A man who came out of a room threated me very denigrating and I became very angry in a resisting manner .,0,-1
Apple cinnamon tea <3,3,-1
"Daaaaaamn end of the month and I 'm at MTC standing in a line , this is n't gonna End good",0,-1
@USER would it offend you if when I listen to otFailure ( the song ) I 'm thinking about girls ?,2,-1
Remember to leave sparkles wherever you go . :red_heart: :heart_suit: ✽ ∗ • * ¨ * ✽ ~ Barb,3,-1
I was sleeping nicely until in the middle of the night when I became awake because a friend called me for some ( in my opinion ) nonsens reason .,0,-1
As for disgust .,0,-1
I 've decided to live tweet my sorrows that will be the browns game,5,-1
"RT @USER : Manti Te'o will return for his senior season at #NotreDame , his father , Brian , just confirmed to the Tribune",3,-1
New Career Path : History Channel Reenactor .,7,-1
I 'd like to come back next weekend .,3,-1
@USER when I am making Sunday dinner & in walks my family that brings all the I could ever ask for x,3,-1
"Come home late one more time , and you 'll find your stuff outside .",0,-1
A physics class about the creation of the universe ? That ' s some pretty unscientific language there . Sounds more religious to me .,4,-1
"@USER nooooo it 's a sign of things to come ... no car , no bike",5,-1
"Aidy Boothroyd to rumour is growing louder by the hour ... and some "" fans "" are already moaning before it has been confirmed !",7,-1
"And im a keep it honest , I 'm so tired of bein subtle .",2,-1
Sitting alone of a broken down bus .,3,-1
has anything else happened to you ?,4,-1
During a fight with my best friend .,0,-1
Psychiatry update : crazy people are crazy . #breakingnews,7,-1
"Well , a good rule to follow is , for men you hold out your hand , for women and children , you wait and see what they do .",4,-1
"RT.RT.RT @USER not afraid of tomorrow , for I have seen yesterday and I love today #less",2,-1
"Ralf the pedlar stood in the centre of the drawbridge , a pleased smile stretching from ear to ear .",3,-1
Is stoked that fear factor is coming back on @USER factor,2,-1
"Yeah , it sure would .",3,-1
"Oh , and I have a lovely swollen eye and its completely red",3,-1
back in tampa a day early !,7,-1
"GOOD NEWS : I 'm shouting on my colleague Good News , her Husband just recv 'd 3 job offers paying over a 100,000 yr . God Is Awesome ! !",3,-1
I now live with 2 raging chav girls . They 're having an Ann Summers party on Wednesday night .,3,-1
"I experienced joy at a friend 's 22nd birthday party . We had good food , good liquid , good company , good music , and an overall warm atmosphere . The birthday girl and I communicate incredibly well . I felt very content , warm and inspired just talking with her giving her a neck massage .",3,-1
Home alone for the first time since summer,3,-1
"@USER I was excited about New Years the other day , till I remembered you wo n't be here :frowning_face: I 'll have to get alone",5,-1
"So instead of brushing my teeth like I intended to do when I came in the bathroom , I stood here for 45 minutes on path ...",3,-1
"My gma emails out an xmas "" itinerary "" to the fam and included is the phrase "" sarah wakes up ( ! ) "" #iagreeitdoesnthappenoftenenough",7,-1
"Final product of my research paper is dooooooooone . Before midnight , too .",7,-1
Thursday .,4,-1
due today . Also the rent . #InstantFollowBack,7,-1
"In the student kitchen that we share , somebody drank from my juice pot ( one litre ) so that I only got one glass out of the whole pot .",0,-1
The awkward moment when you realize your in your french teachers house watching LOTR #LongFilms,7,-1
"This is me . Still the same . They want the hits . I play the game . No auto tune , but you can feel the pain . It all comes spilling out ...",2,-1
Nothing really .,5,-1
Wow ! Why so much ? I thought they were getting you an assistant .,0,-1
"A certain man went to my parents and told them that I was married here , when I am here at school . When I went home for holidays my parents asked me about it and I was angry with that man .",0,-1
@USER @USER hell yeah excited for secret Santa I already know what I 'm getting my person !,7,-1
Heeft iemand die dicht bij mij woont een schoenendoos voor mij ? Zo een waar laarzen in hebn gezete ...,7,-1
Those new to the area were always astonished at the vivid crimson of the earth and buildings .,7,-1
@USER @USER like a magician she jus vanishes maybe i shunt have told roofy on fb who the new one was haha,7,-1
"Took a trip to Belfast yesterday , visited the store @USER bought me a "" Surprise pack "" It had a David Ngog poster in it",7,-1
Operation Last Essay Before Xmas starts today .,3,-1
"The scary moment when that spider that was on the wall 2 seconds ago , is n't there anymore .",2,-1
"Excellente ! ! ! Robin , man ! The things i would do for you ! #Arsenal",3,-1
"When I was young I had gone to an old lift and played with the antique lift . The guy discovered me and warned me , I was very frightened .",2,-1
reading hopeless romantic blogs with @USER makes me realise how much I need a boyfriend ...,5,-1
You are going to take courses ?,4,-1
@USER jajajaja maldita seas . Yo me quedo aquí con mi amigo Pert ( que se quiere acostar conmigo ) Nos veremos en contabilidad ?,7,-1
r u performing ur show tomorrow ? Where ? Give me information .. :(,5,-1
Typing this 12 page paper .,3,-1
In summer when I was sailing with friends in Greece I felt joy .,3,-1
Just realized in math class with genius from highschool . I now do n't feel so bad about failing,7,-1
"@USER Mari , people are speculating that the Sheriff dies next week ! I might cry ! I do n't want it to be him !",5,-1
When I was in the sauna bath .,3,-1
Naturally when I got myself discharged this was my second birthday .,3,-1
Spending my Saturday working extended holiday hours . Nothin ' like rich / rude Christmas shoppers to put you in the spirit of the season .,3,-1
"Well , i prayed to God that I didnt go to jail today , he answered . But I did n't pray not to go back to Trinity for 9 months ,",5,-1
My coffee man just put sneaky smiley face on my coffee cup !,3,-1
HOW DID YOU KNOW MY UNCLE WAS A CRAZY CONSERVATIVE ! ! ! He wears a helmet in his own car .,0,-1
“ @USER I believe SOME people find in trying to start arguments - __ - ”,3,-1
en @USER is making me cry of,3,-1
