emotion_label,text
3,"He sooo dang smart , he blew me last night . Could n't even be mad at his dad anymore"
5,"@USER i left early , i couldnt take it and i had to see my grandfather leave back to"
7,"Yay , car charger works . now I can watch Netflix for the next 5 hours . #iPhone"
2,watching say yes to the dress : big bliss ... this makes me wanna never get that big #diettime
2,` You ' re not just frightened for Lucy .
3,On a train towards the Wharf ... and there 's signalling problems
3,"Thank you , thank you ! "" she cried , quite ecstatic that he ' d unbent ."
3,Be Easy Do n't Make Decisions When Your Mad
3,"Is up this early why ? ! ? ! Oh yeah , off to for a meeting ! ! !"
3,"If a guy causes tears , they should be tears of not #pain"
0,"Lissa gazed up at him , at his vexed expression , and tried to quell the smile that pulled at her lips ."
3,@USER A friend that is visually impaired got a set and she became addicted immediately . Im sure ill get another hat this year .
5,My roommate 's sister committed suicide .
0,"Kisling was livid , and with the help of some friends managed to grab the sculptor and throw him down the stairwell from the seventh floor ."
0,The greatest remedy for is delay . #ForRealz #Believeit #islam
7,christmas can't come fast enough now that every one is talking about my big yes I get it I 'm a spoiled bitch #idgaf
3,"When my red-cheeked , content child runs to meet me in the yard of the kindergarten and gives me a moist kiss on my cheek ."
3,China winning the Asian Olympic games .
3,For the next 24 hrs i go from an employed actor - unemployed actor - employed actor - unemployed actor to salesman ! !
2,When I came home late one day . I was afraid I would be shouted at by my parents .
7,@USER is the best girlfriend ever . she 's taking me on a trip today .
5,At The Meat Market ... Poor Cows And Pigs ...
5,I was told that a friend of mine was going to Mexico for good .
3,Driving home for my birthday ! #sarcasm
3,Listening to my sister sing Christmas music .
7,my dad actually wants to keep us warm this winter ? ! ? ! ? !
2,"After a football match I went home by car , a friend drove . I did not realize that he was drunk until we were in the car . He was madly racing . Several times we were in dangerous situations and I told him to be cautious , but he did not care ."
2,for giving me high final project scores . Now to get A 's on all my finals right ...
3,You ' re right . I would have to travel to the city at least once a week to go shopping and see friends . I would hate living in the country !
0,People who write things on twitter thinking people actually care what they tweet .
3,Having passed an exam .
4,nothing .
3,So much change in this season of life .. Thankful that my Jesus is sovereign no matter what . :) #lovedregardless
7,So jake just shaved joe 's hair . There is now a creature in the bath tub
5,"Ooooooh shit , just found thingsaboutgirlfriends tumblr ! Lets get ready to be sad ! ! #pityparty"
5,Tech is pretty awful AND @USER did n't answer when I called her on the school phone
5,"Thought you had . Must have been a careless command-x on my part . RT @USER : dang , I did n't make the 6 words post . I"
3,"Late 4 school , dont have any long pants to wear . Instead I have to wear this 3/4 pants but who cares ! Theres snow ! My heart 's fill with"
7,Thought that was my cat that popped out from under the bed . NOPE . It was Barney .
2,A time when I was very afraid of something was when I broke my father 's antique lamp .
5,I was grinding and sleeping RT @USER : U like mad late ! ! Lol . RT @USER : Patrice oneal died though ? ! Really ? !
3,When bitches see you havin funn or even smiling they 'll try n steal your Bitch go suck a dick thats what you good at !
3,"Pray continuously , kiss slowly , laugh obnoxiously , live honestly , forgive quickly , and have love for everything ."
2,"is in me , being #afraid to lose once again #scares me , I 'll be this way till proven wrong !"
0,"` Why ? "" sighed Petrova , a little peeved that her deductions were now proving wide of the mark ."
3,Great lesson learned :) Counting up the cost ! #dancing
3,@USER I 'm at feed my starving children feeding the starving children
0,Could you please stop flipping the channels ?
1,This cat is hooping in a famous hat & fila 's .
5,"Life , you know , it ' s miserable for them ."
0,"@USER after he beat up his ex and screamed horrible things to his daughter , I knew he 'd mess up again - just glad no one was hurt"
3,Last day commuting aka last day taking the horrendous @USER line ! ! ! #bestdayofmylife
5,"Back in his office , McCready threw himself into his chair in deep dejection ."
5,I ' Ve just parted with my boyfriend .
3,Finally getting to sleep after a long and work filled day .. just to wake for another day just like it .
3,Another day down ... I am closer 2 buying my N9 :)
3,Thank you for your kindly words .
5,"A few years ago my mother suffered from canccer and died within two years . We had not finished our studies then and could not bear our responsibilities as her children . My mother had tried her best to take care of us but she lived in pain these two years . Neither the doctor nor we could do anything for her as cancer is incurable . I was very eager to replace her in suffernig , even die instead of her ."
5,Certainly not .
7,School is making me wanna punch babies ! ! ! :( #surprise
2,is the wrong use of imagination . It is anticipating the worst not the best . #WGTB
4,"Dude , don ' t equivocate . A theory only becomes a theory after withstanding rigorous testing . You slept through class , didn ' t you ?"
3,Spending my day doing points recovery
3,Tap 30 Love ! ! ! @USER @USER @USER @USER @USER #jera #ashley :) Have a great break ya'll
7,"En heb je problemen ( ideeën , adviezen etc . ) dan kun je donderdagavond tot 21.00 uur bij ons terecht en wij helpen je verder ."
2,"Oh no ! A bear ! Run , Tiger , run ! Somebody call animal control !"
4,I am sorry .
3,@USER finally watching you performances from last night 's PTL . Your faces are BEAT ! You look GORGEOUS ! And sound AMAZING !
5,@USER I expect a celebratory christmas nuzzle before xmas or I might die
3,"I am very happy , too . It was a big game and I won ."
3,"Hi , Andy . I 'm Judy . It 's nice meeting you ."
3,Break ! An Angel is standing next to you . Just say ' Yes ! ' & it will give you a hug . #LJB
7,A special thanks goes out to the best daughter ever @USER for unpacking my suitcase for me at 430am
2,"“ @USER : not afraid of tomorrow , for I have seen yesterday and I love today #less ” live by this ! ! !"
3,Bout to be up all night doing homework
7,@USER properly going somewhere adventurous or watching one of the too ! I love a haha !
7,it 'll be a surprise ! im coming home and nobody at home knows !
0,"Oh right ... present company excluded , of course !"
3,One week left until sweet Xmas holidays
5,When I failed at the first entrance exam .
5,Was gonna take a nap but found out that I have homework to do ...
4,Good idea .
2,sounds amazing as always .. I should really find a way to watch the product
5,And the bears lose ... So awkwardly too . Like an ending to the Sopranos or something .
5,I feel so empty without my ipod on the bus
3,""" @USER I get so emotional when you 're not around . That emotion is called joy . """
2,The passengers looked horrified .
3,"reminds me of My Mother , @USER and I getting ready for our Annually trip to Springfield , MA for"
3,Gettin my health card renewed hate line ups !
5,I got robbed !
3,"Well , it was nice meeting you ."
4,Sports .
3,Love is the highest vibration in the Universe . It sends shivers of up my spine ! #Quote for #love #peace and #joy
3,Why do n't you have dinner with me tonight ?
5,"I would have liked to go out to chat with some acquaintances , but I realized that I was not wanted . I felt hurt , disappointed , lonely and deserted ."
2,"no one . , , u give them the respect that is y that they the power . Do n't give em #shit makem earn it ... #lifelesson"
5,I wish the teacher would n't make us read this book .
7,Not actually really tired .. but I still do n't wanna go to school .
2,"@USER si , anche in quella non sono per niente brava çç io il 20 ho i ricevimenti generali con i genitori D:"
7,@USER it 's more fun jus to take it and watch you go to the fridge thinking you have beer left . #nobeerforyou
