text,sarcasm_label
"you missed it @user i just watched #got the rains of castamere, rob stark and his entourage all die :-(",0
such a great damn day.,1
"juugin everything, niggas got warrants to pay",1
taking the bike through rainy and cold dark streets to the dentist. yaaaay. #somuchfun,1
me when i think i can do a cartwheel!,1
@user #goodgrief he may already have gone a little too far with those eyebrows!,0
nothing like waking up to the sweet sounds of your cat trying to chew the shoelaces off your husband's new boots,1
"well, weekend is over!|now it's #twittertime again :d|have a nice monday!|",1
the penguins cancelled their morning skate today...due to icy conditions. #butseriouslytheroadsarebad,1
"well, my nmu computer just took a poop on me :/ hopefully it will start back up later.. #whatdoiexpect #nmucomputersarethebest",1
@user did you think that only making [NUM] was going to be enough?,1
this is the weather i just love walking to work in #worst #weatherbomb,1
"[alaska #hiphop] flowtronics: what's this world coming to (rizzle p, boone pratt, token r...: via> @user",0
"@user #eskom yup, service delivery is impeccable . diesel supply or cash flow problems? ineptitude",1
#bitch #bitchy #badass #lol #laughing #jokes #funtime #funny #fun #ecards...,1
#australia -- eight #children #killed in australia in #reported #mass #stabbing. via @user,0
just seen the result| what the actual.... #saintsfc,0
lagopodous - like a rabbit's foot!!|not so easy to drop into conversation but you never know.,0
@user ___ i love that song <[NUM],0
why is paper so sharp? someone should put a ban on paper! #liberalmentality,1
#cuba #sees #long #struggle #ahead #before #u.s. #lifts #embargo. via @user,0
@user oh that sounds like a great plan. @user,1
this is a song??? awful!!,0
@user how dare you have fun as christians! we are supposed to be boring and have zero fun! horrible christians! lol #misfit,1
get updated with basant rai is out! stories via @user,0
"lovely first day of [NUM]; friends, family swim, sort & cleanse, curry, less time on social media, more time on others #startasyoumeantogoon",0
@user ask a liberal and he will tell you obama got us out of iraq and won the afghan war...and no one ever died under his watch.,0
is the name of the game.,0
can't believe @user is even considering renaming the academic building after perry...b/c he did so much great stuff for public educ?,1
@user you are no fun at all!,0
i still love the newsroom regardless of what everyone else thinks,0
i don't even have progress on my thesis tas preparations for our event this thursday,0
first photos of the infiniti vision gt concept emerge,0
i hate when random people get in the hot tub with me #favthings,1
pre work shenanigans lmbo alissamarie_b #letswork #kiddingnotkidding #funtimes #sheseriouslyrocks,1
every story has an end.. but in life every ending ia just a new begining. #quoteoftheday #lifequotes,0
how the fuck do u come out of a commercial injury break w a delay of game? #redskins,0
girls who can rock this thang~ #principalswag,1
follow friday is everyday. help new ones so they feel good being on twitter.,0
@user really showing me the fastest lte around #speedtest,1
"@user yes, we officially try that. #gamergate",1
@user don't you see the for call teammates soft when you haven't been to practice in [NUM] weeks? #overpaid.,1
can't wait for the #facup 3rd draw,1
fun fact: i have a color guard rifle named stitch after i got stitches from it plus stitch is my fav!,0
photoset: leupagus: itsxandy: thefingerfuckingfemalefury: sevenpoints: getting paid enough to put up...,0
at peak!! ;),0
stuck in traffic!!! #mondays #athensbyrain #traffic #ontheroad #ontime? #sisters #coolurstyle...,0
#globalwarming would be nice right now if it were only true!||call #algore [NUM] burn money [NUM] #christmas. ||#,0
@user becauseeee i miss youu coffee later?,1
"really, what else can a fish be besides a fish? @user",0
woke up to find out my vehicle insurance went up $[NUM] a month!! merry christmas to me...,1
@user nice to know that you give me so much importance. :) :] @user n,1
not everyone will understand you. that's life.|#goodnight|#gatecrasher,0
"close to white folks, i am forced to witness firsthand their willful ignorance about the impact of race and racism.-bell hooks #ferguson",0
can't believe it's been nearly 11months since my mum passed away miss her so much more and more everyday,0
"#kaley cuoco-sweeting #apologises #for #saying she's #a #feminist: kaley cuoco-sweeting, pictured with her...",0
oi na how am i functioning right now #sleepdeprived,0
i asked god to protect me from my enemies .. shortly after i started losing friends or #naah,1
@user lol i reckon. was all in jest. i hope.,0
"i'll tell you what, those ceaccp books make a cracking bonfire, don't they? #frca #freedom",0
#notcies #eu juncker receives birthday surprise: one million signatures opposing ttip and ceta,0
@user my entire body sends sympathies too - i was diagnosed with rheumatoid arthritis [NUM] yrs ago - yay flare-ups!!,1
@user alone tonight cause its a personal song which helps me to imagine myself beyond another world. |#gosupersonicquikr|@aboveandbeyond,0
"[NUM]. ""yes"" was the reply. these are public dollars being used. what's with this lack of transparency around union pearson express? #topoli",0
"a decent christmas party for a change, and an added bonus of not missing the last train for a change!",0
"my family might find a giant lump of ice sitting where i'm sitting right now. transformation is nigher, my fellows.",0
"canny wait to get my new phone, sneaks and clothes on thursday #payday #would #be #rude #too",0
"good job @user same-sex marriage harms free speech, new ontario judge wrote in [NUM]",1
twitter is dead. #thanksfinals,1
"#hannity says ""obama has been indoctrinated into a rigid ideology.""",1
christmas music on the stair master #sundayfunday,1
"@user that's where you are wrong, i can just watch his films and not follow him on twitter.",0
choose your words carefully hurting someone feelings is not the right way to go.,0
"looking for @user practitioners... anyone out there, or recommendations?",0
@user i'm getting to notifications though. i know we up but only by [NUM]. we playing bad?,0
"#teensanalyzed not expirienced, but cock hungry",0
"@user be more narrow with that knife, you might just find the target to answer that. -sarcastic.",0
drudgery personified #commuterprobs #northernline #tfl,0
@user nice to see the ambulance service is so important to our mps,1
@user illridewithyou,1
"dressing gown on, turkey and buffalo sauce sandwich in hand and big fat quiz of the year #moving #ever #again",0
"#sopping #wet|#squishing #mud #between #toes...||well, why ...|#swimming in a #mud #puddle",0
@user thanks. i'll have to check out another store in calgary.,0
next day makeup just looks so hawt,1
"@user email me when you need a friend...always here to chat, i've been there many many times so right with you xx",0
"my grandma tells me she made raviolis to eat.. you know i yelled back ""fuck you i don't want no ravioli nigga!!!""",0
@user i never study lolz. i've been working on a presentation thats due tomorrow and i just now started,0
why can't heroes be happy in dc comics? i mean even their great flagship romance ( ) is a fauxmance and will bring about destruction,1
someone i work w doesn't let his kids believe in santa because he's mythical & at odds w church dogma. i really want [NUM] explain [NUM] him,1
"my teacher just gave me an ""i feel sorry for you look"" i must look really adorable...",1
"i guess i'm not sleeping tonight, i didn't want to leave anyways",1
day [NUM]. going to the dr for #[NUM] cause i'm [NUM].[NUM]% sure she has strep #awesome,1
@user yeah not to bad been asleep most of it my backs been playing up so been on strong painkillers that knock me out,0
"so @user still waiting, my son is very happy enjoing his christmas gift ... i cant understand how u didn't prevent this ...",1
when someone tries to play you and you already know their game<<< #stepoff,0
@user osu opponents record much better than baylor. outright conf champs. wins against [NUM] tms with winning records (baylor [NUM]),0
"pt3..for his family to follow, and they can talk at home. all this talk about new owners and destabilising pf the club could #mot #lufc",0
a year ago this would be just a writing on a t-shirt anymore all thanks to @user #merryxmas,0
"ok, ok, geez! i know already! @user #totally #repetetive",0
@user bring it on. will look forward to the easter one more :-))) funnily enough i crave salad and fruit round xmas now!!,1
i can't breathe! was chosen as the most notable quote of the year in an annual list released by a yale university librarian,1
